month,day,year,daily_cum_cubic_m_across_basin,basin_area,avg_mm_rainfall,avg_cum_in_rainfall,avg_cum_acre_ft
4,16,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,17,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,18,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,19,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,20,2025,154329549.3491,1057302977,145.9653029512845,5.7466539771920715,125117.00280736676
4,21,2025,157156862.7558,1057302977,148.6393835773717,5.851932531441124,127409.14310671543
4,22,2025,157156862.7558,1057302977,148.6393835773717,5.851932531441124,127409.14310671543
4,23,2025,188498930.1064,1057302977,178.2827951939078,7.01899364678415,152818.5708231359
4,24,2025,188887527.8325,1057302977,178.65033196865764,7.0334635696060515,153133.61212917513
4,25,2025,189151088.26610002,1057302977,178.89960813578605,7.043277572305898,153347.2840516924
4,26,2025,189374323.9797,1057302977,179.11074507425698,7.051590033573498,153528.26419141932
4,27,2025,189428514.7308,1057302977,179.16199883243118,7.053607894032816,153572.197348654
4,28,2025,189428514.7308,1057302977,179.16199883243118,7.053607894032816,153572.197348654
4,29,2025,189486612.7734,1057302977,179.21694811741745,7.055771247382725,153619.298198684
4,30,2025,189486612.7734,1057302977,179.21694811741745,7.055771247382725,153619.298198684
5,1,2025,190786694.6061,1057302977,180.44656901226148,7.104181422012735,154673.29170153406
5,2,2025,191702930.4206,1057302977,181.3131473104705,7.138298609613224,155416.09617066197
5,3,2025,222768159.8538,1057302977,210.69472487998112,8.295051318524857,180601.08773318573
5,4,2025,222768159.8538,1057302977,210.69472487998112,8.295051318524857,180601.08773318573
5,5,2025,222768159.8538,1057302977,210.69472487998112,8.295051318524857,180601.08773318573
5,6,2025,231945949.7346,1057302977,219.37510323930545,8.636797814531455,188041.64313637672
5,7,2025,236325527.44460002,1057302977,223.5173196193507,8.799876873413838,191592.2245962995
5,8,2025,236325527.44460002,1057302977,223.5173196193507,8.799876873413838,191592.2245962995
